"datetime","rzeczywiste","Model_zerowy","Drzewo_duze","Drzewo_minimum_CV","Drzewo_1SE","Bagging","Las_losowy","MARS_degree_1","MARS_degree_2"
2025-09-08 07:00:00,14.8,32.0124699496944,14.1441647458447,14.1441647458447,14.1441647458447,13.6233051587302,13.4674715873016,12.6372062234047,12.8590741611171
2025-09-08 08:00:00,24.1,32.0124699496944,14.1441647458447,14.1441647458447,14.1441647458447,16.9661054761905,16.5512515873016,15.3117795398576,15.9309169899124
2025-09-08 09:00:00,28.1,32.0124699496944,23.2072106929299,23.2072106929299,23.2072106929299,25.1395794444444,25.4157051587301,24.0630406552865,24.5448092579117
2025-09-08 10:00:00,28.1,32.0124699496944,27.5536704900945,27.5536704900945,27.5536704900945,28.8961023015873,28.3894718253968,27.4570017271363,27.785318241865
2025-09-08 11:00:00,28.4,32.0124699496944,27.5536704900945,27.5536704900945,27.5536704900945,28.3242861111111,28.0338502380952,26.8531177098006,27.0864396369543
2025-09-08 12:00:00,33.1,32.0124699496944,27.5536704900945,27.5536704900945,27.5536704900945,28.9266834920635,28.8508254761905,27.9023426237765,28.0411044295099
2025-09-08 13:00:00,26.6,32.0124699496944,33.5284683748836,33.5284683748836,33.5284683748836,33.2789916666666,33.4082246031746,32.6262194563986,32.742878035003
2025-09-08 14:00:00,28.1,32.0124699496944,27.5536704900945,27.5536704900945,27.5536704900945,26.725836984127,26.844523968254,25.7686849861411,26.0031671389757
2025-09-08 15:00:00,29.2,32.0124699496944,27.5536704900945,27.5536704900945,27.5536704900945,27.1990700793651,27.0424442063492,27.129703757939,26.8735759946106
2025-09-08 16:00:00,28.8,32.0124699496944,28.8341674535726,28.8341674535726,28.8341674535726,27.9201607142857,27.4705228571428,28.1321053486609,27.5469493891362
2025-09-08 17:00:00,26.3,32.0124699496944,27.5536704900945,27.5536704900945,27.5536704900945,25.431336031746,26.0503817460317,26.8016562103147,25.7915387964307
2025-09-08 18:00:00,23.4,32.0124699496944,27.5536704900945,27.5536704900945,27.5536704900945,23.1704811111111,22.7112350793651,24.0881196274253,22.8131132187991
2025-09-08 19:00:00,22.7,32.0124699496944,23.2072106929299,23.2072106929299,23.2072106929299,22.3592235714286,22.1885320634921,22.0886896106522,22.9805538367249
2025-09-08 20:00:00,22,32.0124699496944,22.1545962299279,22.1545962299279,22.1545962299279,20.7602011904762,20.7922562698413,21.0881143092993,21.8180322630507
2025-09-08 21:00:00,22,32.0124699496944,22.1545962299279,22.1545962299279,22.1545962299279,21.2943682539682,21.2857826984127,21.2867903379131,21.6128188969245
2025-09-08 22:00:00,15.8,32.0124699496944,19.966107757657,19.966107757657,19.966107757657,17.6705667460317,16.9758517460317,19.3334540142821,19.2185334243012
2025-09-08 23:00:00,12.2,32.0124699496944,17.8451851029587,17.8451851029587,17.8451851029587,12.7420725396825,12.8662819047619,14.8493824287525,14.6940556185765
2025-09-09,10.1,32.0124699496944,14.1441647458447,14.1441647458447,14.1441647458447,11.5238020634921,11.804463968254,12.3629647013314,12.1873760116533
2025-09-09 01:00:00,10.1,32.0124699496944,9.93368364030316,9.93368364030316,9.93368364030316,10.8710346825397,10.9730768253968,10.9604316695342,10.7774740114139
2025-09-09 02:00:00,11.2,32.0124699496944,9.93368364030316,9.93368364030316,9.93368364030316,11.0076025396825,11.2109221428571,11.3134144518583,11.1365942288709
2025-09-09 03:00:00,11.2,32.0124699496944,9.93368364030316,9.93368364030316,9.93368364030316,12.6182306349206,12.2660431746032,12.3838773308477,12.2222089498462
2025-09-09 04:00:00,10.8,32.0124699496944,9.93368364030316,9.93368364030316,9.93368364030316,12.3207501587302,11.9294970634921,12.4156747669019,12.2611661229331
2025-09-09 05:00:00,11.5,32.0124699496944,9.93368364030316,9.93368364030316,9.93368364030316,12.2678670634921,12.2167432539683,12.1924213637723,12.0382648227769
2025-09-09 06:00:00,19.1,32.0124699496944,14.1441647458447,14.1441647458447,14.1441647458447,14.5335818253968,14.5753181746032,13.0946982297465,13.0059409416313
2025-09-09 07:00:00,25.9,32.0124699496944,17.8451851029587,17.8451851029587,17.8451851029587,21.5010136507937,21.3099008730159,19.8260830837362,20.087350445768
2025-09-09 08:00:00,27.4,32.0124699496944,23.2072106929299,23.2072106929299,23.2072106929299,27.856165952381,27.5725236507936,25.7715852825353,26.4316438163814
2025-09-09 09:00:00,27,32.0124699496944,27.5536704900945,27.5536704900945,27.5536704900945,29.0238938095238,28.7123824603175,26.8894522212805,27.3671987539112
2025-09-09 10:00:00,27.7,32.0124699496944,27.5536704900945,27.5536704900945,27.5536704900945,28.0684446031746,27.5364461111111,26.2225770634408,26.5483982347019
2025-09-09 11:00:00,28.1,32.0124699496944,27.5536704900945,27.5536704900945,27.5536704900945,28.2861486507936,28.1923372222222,27.0822136599702,27.284775122946
