"poziom","X.Intercept.","target","model","grupa"
"189",0.013473512347387,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"190",0.00627951877539714,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"191",-0.00641070973672432,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"192",-0.0315720392743569,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"193",-0.0367740284564241,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"194",0.0198318350708633,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"195",-0.011601249532362,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"196",0.029914527883957,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"197",-0.0164516111436746,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"198",0.0234769098273857,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"199",-0.0124296109537414,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"200",-0.0226874684355768,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"201",0.0280804126116162,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"202",-0.033482053503342,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"203",-0.000775733562167032,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"204",0.00532632861830238,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"205",-0.0356044065322086,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"206",0.0129999092036723,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"207",-0.0591973204767812,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"208",-0.0189396959590253,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"209",-0.0481031858625726,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"210",-0.0286623674610394,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"211",0.0149223875440939,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"212",-0.0049876194483557,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"213",-0.0336790256259695,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"214",-0.0244828697102843,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"215",-0.00148044966625744,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"216",-0.0256273120932682,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"217",-0.0098243062967852,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"218",0.00123656851322397,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"219",-0.0425391082700304,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"220",0.0097953780255055,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"221",-0.0177881301964412,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"222",0.00418521655496509,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"223",0.00481079543768378,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"224",-0.0411349927680935,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"225",0.015739780504328,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"226",-0.0172076317225554,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"227",-0.00237117903665913,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"228",-0.0222973419569593,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"229",-0.0218985023825004,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"230",0.0135610800269259,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"231",-0.0234279557644273,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"232",-0.030256348601296,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"233",-0.0416187076917871,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"234",0.0101440387422391,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"235",0.00676723171927087,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"236",0.00493594945076522,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"237",0.00738880854114681,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"238",-0.0272771878924014,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"239",0.0085730183911353,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"240",-0.0236043586349855,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"241",0.00287281947540246,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"242",-0.00524297849823764,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"243",0.0512470486663081,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"244",-0.00404060791231063,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"245",0.0329735181538574,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"246",-0.00924644198012796,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"247",-0.00146068324548778,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"248",0.00212321359456305,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"249",-0.0132322789158921,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"250",-0.0181179821733644,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"251",0.0227167431966658,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"252",-0.0180591519290788,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"253",-0.0400548632325391,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"254",-0.0245624135326894,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"255",-0.0239257093838673,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"256",0.043906235500047,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"257",0.0329972654445282,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"258",0.0532789978865849,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"259",-0.0116244487705211,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"260",0.0103032123769093,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"261",-0.00187338203981986,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"262",-0.0118249053876746,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"263",0.020311149083539,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"264",0.00889871860676752,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"265",0.0396849133156805,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"266",0.0205592122871899,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"267",0.00449605129052195,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"268",-0.023061454975982,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"269",0.0117132291723748,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"270",0.0170867884114534,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"271",0.0369114112573956,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"272",-0.00998269093825867,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"273",0.0263986063647293,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"274",0.0281268866899438,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"275",-0.00537290694920856,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"276",0.00461500625419257,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"277",0.0593316673692321,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"278",0.00236716061609694,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"279",0.0666026952510242,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"280",-0.0035316407291754,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"281",0.0217190351774639,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"282",-0.0309212538389963,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"283",0.0191379639331199,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"284",0.0770969325166166,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"285",0.034580559284199,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"286",0.0338360859901449,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
