"poziom","X.Intercept.","target","model","grupa"
"206",-3.43065971525051,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"207",-4.53302539329181,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"208",-6.96344781205856,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"209",-7.38575413896145,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"210",-6.51583768216673,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"211",-2.82886927025193,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"212",-4.14199519554917,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"213",-5.77621223579338,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"214",-6.67426149218462,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"215",-6.35175587893386,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"216",-5.60285761034724,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"217",-5.37810954653213,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"218",-1.59024025561792,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"219",-5.1080975369977,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"220",-3.02469870207971,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"221",-1.86622459132373,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"222",-2.89660802235292,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"223",-3.26814957679965,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"224",-2.58761872622668,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"225",-4.7363988160727,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"226",-2.94941595902545,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"227",-1.34993271046179,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"228",-1.9745122947983,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"229",-3.90938880782446,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"230",-3.52385943681863,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"231",-2.42825191733958,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"232",-2.66305863575898,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"233",-5.78674238983231,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"234",-5.22597239564193,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"235",-3.434274544249,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"236",-3.29533937752692,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"237",-2.12476344795012,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"238",-3.47073716718959,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"239",-2.59264805352882,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"240",-2.71130874456398,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"241",-4.80775239717207,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"242",-4.03229299377094,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"243",-1.91007403873935,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"244",-1.01956877330138,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"245",-2.05262403445985,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"246",-2.37355798292864,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"247",-4.34882628085032,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"248",-4.49216210896179,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"249",-5.23555955081166,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"250",-5.03564379055095,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"251",-2.30299023422032,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"252",0.183383450783052,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"253",-4.9383577405499,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"254",-4.78637775613786,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"255",-5.91153257351705,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"256",-2.91185317073753,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"257",1.53108600128254,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"258",3.61008417481113,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
