"poziom","X.Intercept.","target","model","grupa"
"236",0.00938081210129286,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"237",0.0115792903416388,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"238",-0.0199060747629046,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"239",0.0126042079735869,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"240",-0.0165288313029982,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"241",0.00755711121079893,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"242",1.68895056613238e-05,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"243",0.0512514526931042,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"244",-0.00511011253029836,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"245",0.0261258452952222,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"246",-0.0122150689519373,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"247",-0.00529660780436453,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"248",-0.00202617433175207,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"249",-0.0158557176966331,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"250",-0.0203728549288196,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"251",0.0164590329043927,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"252",-0.0204799528609187,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"253",-0.0406491676691753,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"254",-0.0264365084708211,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
